OG	Kingdom	Description	0505-0101	R1W5
2Z7JY	Bacteria	Phage major capsid protein E	6.4258065	0
2ZBYW	Bacteria	Cysteine-rich VLP	35.6037335	0
3374H	Bacteria	Putative tranposon-transfer assisting protein	29.807394	0
COG2863	Bacteria	cytochrome	27.075083	0
306IR	Bacteria	-	11.1660347	0
COG3223	Bacteria	Phosphate-starvation-inducible E	11.133161000000001	0
30U1K	Bacteria	-	10.7042732	0
COG2346	Bacteria	Bacterial-like globin	10.71304	0
COG4681	Bacteria	YaeQ	10.71304	0
2ZAH1	Bacteria	RloB-like protein	43.545799499999994	6.077578
2ZCBB	Bacteria	Domain of unknown function (DUF4320)	41.62535	15.9019835
2Z9SR	Bacteria	-	41.62535	18.083917
3091R	Bacteria	-	5.9792066	0
2ZIX6	Bacteria	-	5.9792066	0
33EYV	Bacteria	-	5.9792066	0
2ZC1N	Bacteria	Psort location Cytoplasmic, score 8.87	45.6547616	95.0964341
33Y4X	Bacteria	-	9.468255	0
30QCR	Bacteria	HNH endonuclease	22.462794999999996	5.3307567
31VDZ	Bacteria	-	12.672994	0
2Z92J	Bacteria	Psort location Cytoplasmic, score	344.5221106	672.6704887
3498D	Bacteria	-	111.2131746	93.65150299999999
3332W	Bacteria	-	234.71712670000002	170.89280649999998
2Z9MY	Bacteria	Domain of unknown function (DUF1896)	14.55507	54.3046007
32RET	Bacteria	-	5.8754416	9.579127
32ZBQ	Bacteria	-	5.8754416	0
336X7	Bacteria	COG NOG20805 non supervised orthologous group	194.142702	480.331604
31JKB	Bacteria	COG NOG14600 non supervised orthologous group	195.24805800000001	438.846749
COG3949	Bacteria	Psort location CytoplasmicMembrane, score	30.726330200000003	77.13697789999999
33R9W	Bacteria	-	22.1089704	6.2725991
COG3058	Bacteria	Necessary for formate dehydrogenase activity	17.8970987	0
COG4129	Bacteria	Psort location CytoplasmicMembrane, score 9.99	36.0722868	193.01793189999998
2ZWXX	Bacteria	HupH hydrogenase expression protein, C-terminal conserved region	8.1501351	2.511095
348TH	Bacteria	Transposon-encoded protein TnpW	25.276572	0
3396U	Bacteria	-	52.4336195	270.8353966
30E9T	Bacteria	Protein of unknown function (DUF3801)	15.6330526	0
32Q3R	Bacteria	-	11.033915	0
33BSJ	Bacteria	Psort location Cytoplasmic, score	11.033915	2.988263
33KK7	Bacteria	-	11.033915	0
COG4087	Bacteria	Soluble P-type ATPase	13.442536400000002	6.0457830999999995
33FZG	Bacteria	Helix-turn-helix XRE-family like proteins	6.611125	0
COG2602	Bacteria	BlaR1 peptidase M56	41.697916899999996	50.2285395
332FV	Bacteria	Phage integrase family	10.197723	0
3333H	Bacteria	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)	11.020989	0
30J2F	Bacteria	Outer membrane efflux protein	8.849991	0
339WE	Bacteria	-	22.7844997	0
30FPX	Bacteria	-	5.5860825	0
30F1Z	Bacteria	-	5.5860825	0
32ST9	Bacteria	-	143.4163956	364.7924153000001
33VA3	Bacteria	-	151.67958	54.396854
COG3436	Bacteria	IS66 Orf2 like protein	232.352468	211.05485730000004
33MQT	Bacteria	Protein of unknown function (DUF1700)	7.679396	0
33AT9	Bacteria	-	5.0668364	0
30YA1	Bacteria	-	9.876596	0
COG5279	Bacteria	protein involved in cytokinesis, contains TGc (transglutaminase protease-like) domain	113.52358030000005	120.99071440000002
330SW	Bacteria	-	61.42192	248.24106
335JJ	Bacteria	-	9.651608	0
2ZCCB	Bacteria	-	14.931326000000002	20.828459799999997
331KR	Bacteria	-	7.9081273	13.887102599999999
3029C	Bacteria	Protein of unknown function (DUF1351)	6.705032600000001	5.5331282999999996
32UEB	Bacteria	Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase	14.67105	0
31AEY	Bacteria	-	28.887543700000002	9.70537
346P2	Bacteria	Psort location Cytoplasmic, score 8.96	52.356064700000005	19.589989
COG5412	Bacteria	Phage tail tape measure protein, TP901 family	104.65572500000002	20.849644899999998
30FSH	Bacteria	-	11.2817529	5.692573
2Z8Y6	Bacteria	-	31.621287300000006	28.694822499999997
32URW	Bacteria	-	8.071733	0
2Z9QP	Bacteria	-	12.142568	2.531305
COG4314	Bacteria	lipoprotein involved in nitrous oxide reduction	32.224219399999996	0
COG2010	Bacteria	Cytochrome C oxidase subunit II, periplasmic domain	15.537560599999999	21.8897572
COG4635	Bacteria	Flavodoxin domain	14.5337698	8.2061264
2Z94X	Bacteria	Psort location Cytoplasmic, score	18.644754	18.836468
2ZAD7	Bacteria	Psort location Cytoplasmic, score	20.5744143	34.743083
COG5061	Bacteria	Protein of unknown function (DUF3307)	8.69457	3.3459008
2Z91D	Bacteria	SatD family (SatD)	8.69457	0
COG2962	Bacteria	EamA-like transporter family	10.3189586	26.195848599999998
COG3111	Bacteria	Bacterial OB fold (BOF) protein	10.2237715	5.4817372
COG3636	Bacteria	Addiction module	13.467254	0
316E9	Bacteria	Plasmid encoded RepA protein	13.467254	0
2Z8DM	Bacteria	DNA mismatch repair enzyme MutH	8.422907	0
30FMY	Bacteria	-	6.9003763	0
COG4512	Bacteria	Membrane protein putatively involved in post-translational modification of the autoinducing quorum-sensing peptide	28.6623092	456.17549140000006
315PZ	Bacteria	Protein of unknown function (DUF2589)	5.6467957	3.900957
2Z835	Bacteria	Protein of unknown function (DUF2589)	5.6467957	22.1963848
312JZ	Bacteria	-	5.6467957	0
30Y4Z	Bacteria	-	5.6467957	0
COG1323	Bacteria	Belongs to the UPF0348 family	156.8439021	378.6976572999999
32R0P	Bacteria	Psort location CytoplasmicMembrane, score 9.99	14.148027299999999	0
2ZBYS	Bacteria	-	7.2123175	21.458402200000002
2Z8Z1	Bacteria	Protein of unknown function (DUF3486)	16.2968272	10.646476
33IBC	Bacteria	-	14.597281299999999	0
32ZG1	Bacteria	-	21.5283151	0
32SCV	Bacteria	Protein of unknown function (DUF1018)	20.592519900000003	5.5178013
328Z1	Bacteria	-	20.6989042	5.1279564
30FQ3	Bacteria	-	15.6796594	2.974134
COG3366	Bacteria	Nucleoside recognition	24.5722369	35.454330299999995
33TU9	Bacteria	-	6.553602	18.25828
33DVB	Bacteria	Bacterial PH domain	6.553602	7.633851
330TR	Bacteria	-	7.2762566	0
COG4908	Bacteria	Psort location	58.450247899999994	115.67031359999999
32E1F	Bacteria	-	45.2813623	0
COG0412	Bacteria	Dienelactone hydrolase	20.4653982	33.3855915
32TQ8	Bacteria	Plasmid replication protein	11.7616415	4.8761964
30FN5	Bacteria	-	14.0863908	6.937824
30G4G	Bacteria	-	17.446385	15.6857761
COG2703	Bacteria	Hemerythrin HHE cation binding domain	42.62148380000001	117.33427660000001
33IG9	Bacteria	-	7.1768494	97.72601
337RI	Bacteria	-	7.1768494	0
2ZPMQ	Bacteria	-	20.03289	0
33DXF	Bacteria	-	8.499003	0
2ZA30	Bacteria	-	8.499003	6.969854
303ZS	Bacteria	-	8.499003	2.8657372
33DQM	Bacteria	-	8.934355	0
345YR	Bacteria	Replication initiator protein A (RepA) N-terminus	28.542517	166.15002
34AZF	Bacteria	Acyltransferase family	5.4817853	0
33ZJZ	Bacteria	-	8.538747	0
3281D	Bacteria	-	8.538747	0
2ZEKA	Bacteria	-	8.538747	3.0241795
32V74	Bacteria	-	35.956352	17.033676
COG3257	Bacteria	protein, possibly involved in glyoxylate	16.312496	6.468168
COG1953	Bacteria	Psort location CytoplasmicMembrane, score	17.26493	34.5639413
2Z7PB	Bacteria	Domain of unknown function (DUF4366)	76.4678089	156.7356574
32VGP	Bacteria	Domain of unknown function (DUF4315)	54.573463	64.2137208
341YW	Bacteria	-	48.4794111	32.779602
COG2716	Bacteria	ACT domain	9.9636431	0
3116H	Bacteria	-	10.472907	0
COG1157	Bacteria	ATPase FliI YscN family	18.5843094	19.749587599999998
30FSQ	Bacteria	Flagellar FliJ protein	13.9294443	0
3388C	Bacteria	Flagellar hook-length control protein FliK	20.209264	0
COG1985	Bacteria	RibD C-terminal domain	16.4089885	15.2089412
32JWH	Bacteria	-	15.468779	0
31AJM	Bacteria	Psort location CytoplasmicMembrane, score	91.5834125	151.9222935
33E0A	Bacteria	-	15.468779	111.0792635
30VZ5	Bacteria	-	98.7284137	179.26554199999998
2Z853	Bacteria	L-2-amino-thiazoline-4-carboxylic acid hydrolase	33.6511012	172.82222
COG1237	Bacteria	Metallo-beta-lactamase superfamily	33.522613899999996	87.39588649999999
311UM	Bacteria	-	9.966748	0
32EFR	Bacteria	-	30.5200931	0
COG1923	Bacteria	RNA chaperone that binds small regulatory RNA (sRNAs) and mRNAs to facilitate mRNA translational regulation in response to envelope stress, environmental stress and changes in metabolite concentrations. Also binds with high specificity to tRNAs	16.5439805	17.177989
33PRB	Bacteria	-	7.3687577	0
32S9X	Bacteria	Psort location Cytoplasmic, score	104.86290509999999	147.79224
2ZA6Q	Bacteria	Psort location Cytoplasmic, score	27.252649599999998	35.383851899999996
COG3878	Bacteria	Domain of unknown function (DUF1963)	10.232161999999999	21.735915
2Z8ZI	Bacteria	SUKH-3 immunity protein	27.252649599999998	25.1505644
33E0W	Bacteria	-	19.200972	0
COG3309	Bacteria	pathogenesis	19.200972	5.9907556
2Z808	Bacteria	Toxin ToxN, type III toxin-antitoxin system	9.325626	43.7343807
33N28	Bacteria	-	20.033734400000004	0
30PEN	Bacteria	-	12.6845259	6.154886
3305G	Bacteria	Psort location Cytoplasmic, score	10.8244252	9.759271
32APF	Bacteria	-	32.7833534	3.1930423
33VEX	Bacteria	-	6.2585316	2.4008753
33CJ3	Bacteria	Protein of unknown function (DUF2905)	8.500018	0
331B0	Bacteria	-	33.353221299999994	7.8302407
30FNI	Bacteria	-	12.200647	0
32WN6	Bacteria	Psort location Cytoplasmic, score 8.87	5.9715652	6.4350824
331I2	Bacteria	Spi protease inhibitor	41.255109999999995	28.7041156
32UD1	Bacteria	Bacteriophage Gp15 protein	79.1310569	0
32VAW	Bacteria	-	51.4779097	3.242419
33RPB	Bacteria	-	20.10171	0
30Y4X	Bacteria	Putative binding domain, N-terminal	20.10171	16.763956
30JY5	Bacteria	Domain of unknown function (DUF4313)	16.957764	0
33E1G	Bacteria	Domain of unknown function (DUF5300)	9.311206	10.127484
32SU8	Bacteria	-	5.868	0
2Z7Y9	Bacteria	-	22.9388937	4.9529867
334W1	Bacteria	-	7.380897	0
COG1823	Bacteria	Sodium:dicarboxylate symporter family	120.43021050000002	312.8439488
COG1766	Bacteria	Flagellar M-ring protein C-terminal	30.772876999999998	27.463749399999998
COG1536	Bacteria	flagellar motor switch protein	16.697120899999998	24.064059899999997
2Z8V6	Bacteria	Domain of unknown function (DUF4297)	7.2492647	0
338RR	Bacteria	-	13.866326	8.7387945
31RG1	Bacteria	-	8.179987	12.6465684
32II2	Bacteria	-	8.03153	0
30WB3	Bacteria	-	8.03153	0
32IEH	Bacteria	Psort location Cytoplasmic, score 8.87	19.9746605	0
COG4584	Bacteria	Integrase core domain	353.9386790000001	394.5302158
30J2A	Bacteria	-	10.701580700000001	7.4299105999999995
33MUW	Bacteria	-	10.7023091	11.1438902
COG4502	Bacteria	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)	7.772365	0
313TT	Bacteria	glycine reductase complex selenoprotein GrdA	19.0014504	0
32ZK1	Bacteria	Psort location	27.258268	10.2968876
30TA4	Bacteria	RnfH family Ubiquitin	7.6344247	0
30JD5	Bacteria	-	11.490884	0
33GVX	Bacteria	Ribbon-helix-helix protein, copG family	11.490884	6.154886
COG2078	Bacteria	AMMECR1	11.999581599999999	13.828284400000001
32R7Q	Bacteria	-	61.539925000000004	0
COG3325	Bacteria	Belongs to the glycosyl hydrolase 18 family	17.9262421	143.4651409
30RMA	Bacteria	-	11.098874	0
2ZCE3	Bacteria	-	12.848153	12.6425348
334UU	Bacteria	Psort location Cytoplasmic, score 8.87	16.5635915	27.1345578
32YIG	Bacteria	-	27.206336699999998	0
307N9	Bacteria	-	5.416037	0
31H9N	Bacteria	Prokaryotic N-terminal methylation motif	10.089399	0
33NNV	Bacteria	-	8.6062275	5.0055385
339M9	Bacteria	-	5.2877316	0
2ZY7Q	Bacteria	Putative tranposon-transfer assisting protein	5.2877316	0
31N9G	Bacteria	Protein of unknown function (DUF3847)	62.9531678	181.5494295
30V0A	Bacteria	-	10.436079	0
2ZB0V	Bacteria	-	18.384096399999997	7.047948
31SFX	Bacteria	Protein of unknown function (DUF3852)	11.4203294	35.786119
2ZC75	Bacteria	Psort location Cytoplasmic, score 8.87	8.007712099999999	3.2804658
334TI	Bacteria	Domain of unknown function (DUF4358)	9.1528255	0
COG3585	Bacteria	TOBE domain	6.5699983	0
330AK	Bacteria	Helix-turn-helix domain	26.833694	0
COG2901	Bacteria	Bacterial regulatory protein, Fis family	7.526127	6.228013
3323B	Bacteria	-	28.0595929	29.6812469
COG4821	Bacteria	protein containing SIS (Sugar ISomerase) phosphosugar binding domain	10.2592696	21.6767397
33P1Y	Bacteria	-	16.7987004	18.866974
318PT	Bacteria	Psort location Cytoplasmic, score	15.952632900000001	42.5643395
2ZP4W	Bacteria	-	13.526482	0
309G5	Bacteria	-	7.7069488	0
31659	Bacteria	-	7.7069488	0
COG3972	Bacteria	UvrD-like helicase C-terminal domain	13.9521907	21.5681644
COG2031	Bacteria	Short chain fatty acid transporter	12.705245000000001	39.267564
2ZHI0	Bacteria	-	63.361895	209.05293
33T44	Bacteria	-	6.489261	5.3839884
COG2045	Bacteria	2-phosphosulpholactate phosphatase	4.755723	0
31UK6	Bacteria	-	8.094297	0
30FWK	Bacteria	Phage uncharacterised protein (Phage_XkdX)	8.094297	0
30FUX	Bacteria	-	8.094297	0
33EGG	Bacteria	-	47.726475	225.2397
337JT	Bacteria	-	12.559063000000002	4.4612007
COG0633	Bacteria	2Fe-2S iron-sulfur cluster binding domain	12.7335437	10.2052793
32TK5	Bacteria	Tripartite tricarboxylate transporter TctB family	11.915073600000001	0
32VFM	Bacteria	-	14.996825	97.115543
COG1746	Bacteria	tRNA cytidylyltransferase activity	19.460341999999997	5.8787785
32QXB	Bacteria	-	7.585121	0
33KMJ	Bacteria	Tripartite tricarboxylate transporter TctB family	6.4228983	0
32WA9	Bacteria	-	5.9760594	4.2646055
COG2921	Bacteria	Belongs to the UPF0250 family	7.2827992	0
30FRA	Bacteria	-	12.5234953	0
COG1007	Bacteria	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be a menaquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	10.2675185	95.51141449999999
COG1008	Bacteria	proton-translocating NADH-quinone oxidoreductase, chain M	13.4945907	78.77242689999999
31JV4	Bacteria	-	15.5184763	0
32YCY	Bacteria	Psort location Cytoplasmic, score	130.69351	177.80746
COG4930	Bacteria	Putative ATP-dependent Lon protease	36.493624000000004	34.958051600000005
30EDT	Bacteria	-	7.178713	0
33BYE	Bacteria	-	7.5325084	0
33NVE	Bacteria	-	7.5325084	0
30VYZ	Bacteria	Oxaloacetate decarboxylase, gamma chain	12.693122599999999	0
2ZASM	Bacteria	-	15.501430599999999	3.51413
COG0644	Bacteria	TAT (twin-arginine translocation) pathway signal sequence	30.7646975	84.2974905
2ZI4I	Bacteria	-	6.5848475	0
COG0260	Bacteria	Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides	26.5429641	22.5299461
2Z9UD	Bacteria	Psort location Cytoplasmic, score	8.7941902	51.4178388
31ET5	Bacteria	-	17.921488	3.8590758
325HK	Bacteria	-	19.0898633	6.348736499999999
33IBB	Bacteria	Psort location Cytoplasmic, score	126.46411739999999	504.9566306
31Z3H	Bacteria	Psort location Cytoplasmic, score 8.87	133.754774	287.82064399999996
31Z0Y	Bacteria	-	7.7978168	0
33K43	Bacteria	-	9.7228608	0
2ZB4C	Bacteria	-	30.599659799999998	0
2Z969	Bacteria	Domain of unknown function (DUF4130	28.0274179	55.5976081
315AY	Bacteria	Psort location CytoplasmicMembrane, score	8.85904	13.615353
32XN3	Bacteria	-	14.728361199999998	3.2507975
33030	Bacteria	-	5.70211	0
2ZAIC	Bacteria	Protein of unknown function (DUF2812)	45.884247	111.198555
32SPI	Bacteria	Psort location Cytoplasmic, score	10.104668	0
34B3D	Bacteria	-	7.9153223	0
30FQH	Bacteria	Zonular occludens toxin (Zot)	6.4023027	0
30FTJ	Bacteria	-	21.3584279	0
30VFA	Bacteria	-	6.4023027	0
30FR8	Bacteria	-	6.4023027	0
33E1R	Bacteria	-	7.5816736	4.421999
33YWZ	Bacteria	-	10.618791	0
323WV	Bacteria	-	37.70067	0
COG4091	Bacteria	cog cog4091	26.672370300000004	12.5208549
COG3623	Bacteria	hexulose-6-phosphate isomerase	31.3746673	10.097201
COG3414	Bacteria	PTS system, Lactose Cellobiose specific IIB subunit	44.470550900000006	11.8022869
COG3037	Bacteria	PTS system sugar-specific permease component	38.4328603	6.7342362
COG5441	Bacteria	Uncharacterised protein family (UPF0261)	26.042521500000003	16.7897933
COG0354	Bacteria	aminomethyltransferase related to GcvT	16.918156	0
30TDJ	Bacteria	COG NOG15879 non supervised orthologous group	46.258984	33.884834
2Z9IZ	Bacteria	DKNYY family	20.17605	71.88691490000001
33S7A	Bacteria	-	38.726405500000006	10.0385157
31XXT	Bacteria	-	12.1932177	0
32STS	Bacteria	Protein of unknown function (DUF1266)	43.69278	36.323723
COG3671	Bacteria	membrane	10.0607177	6.151876
30IVE	Bacteria	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	5.4484525	0
2ZB30	Bacteria	-	19.8565005	35.8767587
COG1315	Bacteria	Pfam:DUF342	22.551768499999998	25.2895091
30FS1	Bacteria	COG NOG16911 non supervised orthologous group	11.9742502	0
2Z9BD	Bacteria	Psort location Cytoplasmic, score	3.937739	0
333UY	Bacteria	-	10.4731165	0
COG1921	Bacteria	Converts seryl-tRNA(Sec) to selenocysteinyl-tRNA(Sec) required for selenoprotein biosynthesis	30.985890299999998	21.0941913
2ZQJF	Bacteria	-	7.4155035	4.96721
2Z8ZU	Bacteria	Phage portal protein	7.4155035	12.5305996
30572	Bacteria	-	7.4155035	0
348M5	Bacteria	Required for the export of heme to the periplasm for the biogenesis of c-type cytochromes	7.932864	0
COG2386	Bacteria	Required for the export of heme to the periplasm for the biogenesis of c-type cytochromes	7.932864	0
COG4133	Bacteria	once thought to export heme, this seems not to be the case, but its exact role is uncertain. Responsible for energy coupling to the transport system	7.932864	0
3480U	Bacteria	-	12.695998500000002	6.5184383
33C95	Bacteria	-	22.428248500000002	11.5583967
2ZAHU	Bacteria	Psort location Cytoplasmic, score 8.87	12.708159499999999	28.888665
3067M	Bacteria	COG NOG12663 non supervised orthologous group	6.8934911	92.1612774
31NU5	Bacteria	-	28.267443	0
2ZJ4T	Bacteria	-	6.2511997	3.0910532
2ZC22	Bacteria	Protein of unknown function	12.885826400000001	72.367226
33XN7	Bacteria	-	11.0353294	320.608286
COG4678	Bacteria	TraG-like protein, N-terminal region	18.1878305	0
COG4753	Bacteria	helix_turn_helix, arabinose operon control protein	46.29402749999999	9.453980900000001
32EJ4	Bacteria	-	4.885237	5.5584326
342GT	Bacteria	-	6.8192234	0
2Z7NV	Bacteria	Domain of unknown function (DUF1998)	19.3054447	6.11644
32TRP	Bacteria	-	10.338727	0
2ZCEZ	Bacteria	Domain of unknown function (DUF4867)	30.9302298	96.5779939
31H70	Bacteria	Bacteriophage HK97-gp10, putative tail-component	9.33204	2.3872082
COG2377	Bacteria	Catalyzes the specific phosphorylation of 1,6-anhydro-N- acetylmuramic acid (anhMurNAc) with the simultaneous cleavage of the 1,6-anhydro ring, generating MurNAc-6-P. Is required for the utilization of anhMurNAc either imported from the medium or derived from its own cell wall murein, and thus plays a role in cell wall recycling	18.0470078	27.8054535
31TP2	Bacteria	Psort location Cytoplasmic, score 8.87	12.336133	56.211132
33BWN	Bacteria	-	7.754142	0
2Z9PR	Bacteria	PcfJ-like protein	15.0503575	9.839662
33A6H	Bacteria	-	5.64432	5.749811
2ZQ9I	Bacteria	Domain of unknown function (DUF4320)	12.3305285	16.772991
2ZB4B	Bacteria	-	16.2215748	11.1953642
COG4430	Bacteria	Bacteriocin-protection, YdeI or OmpD-Associated	13.566811600000001	77.68284720000003
2ZCUG	Bacteria	Bacteriophage holin family	8.6809225	0
COG4643	Bacteria	Zinc-binding domain of primase-helicase	30.9198223	11.1960934
32X9W	Bacteria	Iron hydrogenase small subunit	12.445159	0
332WN	Bacteria	Psort location Extracellular, score 8.82	20.49997	0
32RVM	Bacteria	-	134.23615999999998	66.46414
30YFC	Bacteria	Extended Signal Peptide of Type V secretion system	10.187939	0
320B9	Bacteria	-	7.614808399999999	0
33YTW	Bacteria	-	8.9447777	0
32QIS	Bacteria	-	8.793209	0
331PY	Bacteria	-	58.134895	0
COG4653	Bacteria	Phage capsid family	72.8345159	52.59644320000001
2ZG6U	Bacteria	Collagen triple helix repeat (20 copies)	6.29209	0
2ZJCX	Bacteria	-	6.29209	0
31Y9P	Bacteria	-	6.29209	0
2ZNQ0	Bacteria	-	6.29209	0
31V88	Bacteria	-	6.29209	0
2ZA45	Bacteria	TraX protein	9.914148	0
32TVF	Bacteria	-	19.476511	135.8852
32SDU	Bacteria	Transposon-encoded protein TnpW	43.191329999999994	145.678471
2ZWW0	Bacteria	-	14.5814543	0
2ZZV8	Bacteria	Domain of unknown function (DUF4390)	7.7859454	0
323AV	Bacteria	Protein of unknown function (DUF1071)	7.26235	37.167778
3152R	Bacteria	Pfam:SpoVA	7.6289096	0
332BT	Bacteria	Ferredoxin thioredoxin reductase catalytic beta chain	51.632584	183.39986
2Z8YX	Bacteria	Protein of unknown function (DUF2815)	22.5789727	11.990369000000001
COG0749	Bacteria	DNA polymerase	61.742261500000005	47.764755
32U0T	Bacteria	PrcB C-terminal	37.770826899999996	48.3449088
32EGG	Bacteria	Protein of unknown function (DUF1097)	6.374693	0
33FER	Bacteria	-	6.02406	0
32I57	Bacteria	-	19.8903155	0
33CF6	Bacteria	-	6.943097	0
31Y92	Bacteria	-	18.1811261	0
301H4	Bacteria	-	10.2552185	0
2Z92C	Bacteria	-	12.216237	0
3489C	Bacteria	-	9.403778	0
33M29	Bacteria	-	9.403778	0
30G5K	Bacteria	-	24.585351000000003	0
32WG7	Bacteria	-	26.8168417	9.682193
COG0043	Bacteria	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	62.226464499999985	52.6828147
3251H	Bacteria	-	8.870942	0
2ZSGJ	Bacteria	-	8.316508	13.40327
COG3544	Bacteria	Domain of unknown function (DUF305)	9.4443574	5.8378587
312BP	Bacteria	-	5.7423387	0
2ZBVP	Bacteria	-	5.7423387	0
COG3664	Bacteria	Glycosyl hydrolases family 39	9.188738	161.5614114
COG4573	Bacteria	Tagatose 6 phosphate kinase	69.70487840000001	226.8095431
32WP5	Bacteria	Peptidase_C39 like family	13.745488	0
32VQS	Bacteria	-	3.7184305	0
2ZCG2	Bacteria	Psort location Cytoplasmic, score	11.064370100000001	6.1973333
32G5C	Bacteria	-	3.7184305	0
31Y8U	Bacteria	Helix-turn-helix domain	7.8123145	0
3312I	Bacteria	Transposon-encoded protein TnpW	17.695255	0
330HN	Bacteria	Maff2 family	72.195008	26.102757999999998
2Z948	Bacteria	Hypothetical bacterial integral membrane protein (Trep_Strep)	11.186307	13.084831
33WGD	Bacteria	-	6.3506784	3.0461469
3043W	Bacteria	-	10.100439	42.5736308
3273I	Bacteria	-	6.3654547	14.509086
33FVV	Bacteria	-	15.1483134	3.020549
31AIZ	Bacteria	Helix-turn-helix domain	29.499639900000002	94.8116142
32UAV	Bacteria	Transposon-encoded protein TnpW	12.004376	57.2858
32V83	Bacteria	-	10.113241	0
COG4586	Bacteria	PFAM ABC transporter	16.5859435	6.4012485
322EU	Bacteria	-	8.460299	0
33S2F	Bacteria	-	4.1458325	3.319416
31U2A	Bacteria	-	9.997051	0
COG2823	Bacteria	BON domain	9.997051	0
322Y3	Bacteria	-	7.9259076	0
31WF5	Bacteria	-	14.2287926	0
COG4443	Bacteria	Transcriptional Coactivator p15 (PC4)	102.9567481	278.061008
COG3024	Bacteria	Inhibits all the catalytic activities of DNA gyrase by preventing its interaction with DNA. Acts by binding directly to the C-terminal domain of GyrB, which probably disrupts DNA binding by the gyrase	7.7736583	0
32IMR	Bacteria	Psort location Cytoplasmic, score	37.350440500000005	24.2043958
33DKQ	Bacteria	-	7.2218704	0
COG2332	Bacteria	Heme chaperone required for the biogenesis of c-type cytochromes. Transiently binds heme delivered by CcmC and transfers the heme to apo-cytochromes in a process facilitated by CcmF and CcmH	6.8450046	3.9875076
COG1138	Bacteria	Cytochrome c-type biogenesis protein CcmF C-terminal	41.7567052	7.875397400000001
2Z82I	Bacteria	COG NOG23386 non supervised orthologous group	9.4814966	30.714647
COG4735	Bacteria	Domain of unknown function (DUF3944)	7.6156114	86.2929738
30M4F	Bacteria	Protein of unknown function (DUF551)	6.7087646	6.2555966000000005
3399G	Bacteria	-	41.965360000000004	91.405238
COG1042	Bacteria	CoA binding domain	23.9913516	14.2199835
COG3264	Bacteria	Mechanosensitive ion channel	16.5925249	85.62631700000001
2ZX9B	Bacteria	-	7.7186413	0
348MB	Bacteria	-	15.5290108	0
33H7B	Bacteria	-	15.5290108	0
COG4695	Bacteria	Phage portal protein	67.280713	74.6904667
30FRH	Bacteria	-	11.799223699999999	0
31JZ3	Bacteria	Psort location Cytoplasmic, score 8.87	8.9044457	0
32NU8	Bacteria	-	20.900476	0
33C2A	Bacteria	-	20.900476	8.276702
COG4729	Bacteria	Domain of unknown function (DUF1850)	21.7709093	10.0495913
314T2	Bacteria	-	8.333511	0
COG1788	Bacteria	Branched-chain amino acid dehydrogenase	31.999760000000002	51.75889010000001
30FNQ	Bacteria	-	17.8879791	0
2Z9IN	Bacteria	Psort location Cytoplasmic, score	103.472826	394.24266400000005
3337V	Bacteria	-	41.7351	34.16683
2Z9K0	Bacteria	NTF2 fold immunity protein	52.8709192	45.7238
COG2350	Bacteria	YCII-related domain	9.647765	9.2840419
COG4332	Bacteria	Protein of unknown function (DUF1062)	13.2683834	2.599295
33ZPT	Bacteria	-	46.797568600000005	7.6985955
32JS2	Bacteria	-	10.6033276	0
2Z9A4	Bacteria	Domain of unknown function (DUF5048)	8.007623	0
32WUT	Bacteria	Domain of unknown function (DUF4836)	4.29886	6.4778268
30FG1	Bacteria	-	25.148257299999997	2.8810503
COG0643	Bacteria	Histidine kinase	29.496809400000004	35.1140331
COG4394	Bacteria	Uncharacterized protein conserved in bacteria (DUF2331)	11.6586274	0
3467M	Bacteria	-	5.3119917	0
33FZ5	Bacteria	Psort location Cytoplasmic, score	5.3119917	4.30842
33957	Bacteria	-	5.3119917	0
30MBH	Bacteria	-	16.337444	0
32WHI	Bacteria	-	8.070305	0
2Z7WV	Bacteria	Psort location Cytoplasmic, score	6.912958	0
COG3301	Bacteria	Polysulphide reductase, NrfD	16.4157083	0
32SNM	Bacteria	RloB-like protein	10.3337328	65.1515121
315AT	Bacteria	-	7.315167	0
32TXN	Bacteria	Putative tranposon-transfer assisting protein	145.92578699999999	589.7730826
2ZCQ8	Bacteria	-	8.71625	7.219849
32YXF	Bacteria	-	5.565888	0
33P5I	Bacteria	-	5.565888	0
COG3603	Bacteria	Psort location Cytoplasmic, score	28.505220700000002	0
32R02	Bacteria	Psort location Cytoplasmic, score 8.87	45.4333624	33.4096448
2Z8SB	Bacteria	-	14.155463	0
30AAW	Bacteria	-	14.155463	0
2ZJMU	Bacteria	-	6.389426	0
2Z8XY	Bacteria	-	7.869663299999999	66.82987639999999
